,basin,RMSE,KGE,Pearson-r,NSE,Num_obs,Bias
77,43,0.32729577689419825,0.9336188697598039,0.9872409101353645,0.9688257779926062,184.0,0.13179072737693787
78,44,0.31154972073164894,0.9152425606593102,0.9335545680703661,0.7033761143684387,15.0,0.23346996307373047
79,45,0.3988052615674725,0.8613637356243048,0.9713941852501952,0.9215004593133926,245.0,0.18776465952396393
80,46,0.43400222851471143,0.6883964851726356,0.9812867743477397,0.8622448295354843,184.0,0.26494336128234863
81,47,0.6415622879154321,0.7953264432431106,0.9175921591537872,-0.5999892950057983,15.0,0.6090558767318726
82,49,,,,,,
83,51,0.4240413955406983,0.9381073323830553,0.995981593126798,0.9894333034753799,276.0,0.12612390518188477
84,53,,,,,,
85,55,,,,,,
86,56,,,,,,
87,58,0.38248388627337154,0.9064706741277816,0.9958016910254276,0.9860601359978318,184.0,0.227944016456604
88,59,,,,,,
89,6,0.3617418755539708,0.84122852061031,0.9929037743646256,0.976503437384963,92.0,0.22555726766586304
90,60,,,,,,
91,65,0.4159141739194983,0.9143493773562414,0.9316173600090623,0.6701266467571259,14.0,0.3161371648311615
92,66,0.6905995420363825,0.8487217591590973,0.964509478117171,0.8958334103226662,92.0,-0.15746743977069855
93,7,0.37522525777071486,0.9534403220672061,0.9907878190647244,0.9801586866378784,180.0,0.0637388601899147
94,73,0.4992520728653238,0.9621438268740015,0.9904347013548943,0.9796863049268723,644.0,0.1061866506934166
95,77,0.5452608810958709,0.9238243188187222,0.9783951551367882,0.9527685008943081,644.0,0.16791556775569916
96,83,0.4431108626893509,0.9284676882841938,0.9937398770905754,0.9840728640556335,644.0,0.2060048133134842
97,86,0.4877530559901588,0.9251603944178863,0.9902094316586448,0.9746600594371557,523.0,0.23022840917110443
98,9,0.39074851944192,0.9933482218370004,0.9952663799617789,0.990498898550868,184.0,-0.012860490009188652
99,92,0.45924741634105215,0.8450775674335123,0.9935650039566337,0.976151229813695,92.0,0.272075355052948
